FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
15239,7069,0,28,280,370,57406,19630,889,93,299,338,22,178
10589,4479,2025,74,532,294,34701,11177,3868,68,509,167,24,178
15802,3674,3861,226,669,0,44640,7930,4766,137,365,53,35,178
26238,849,2860,355,334,138,65034,1660,4307,352,185,133,39,178
20258,534,0,145,597,123,68257,1696,0,108,282,163,33,178
11929,2954,7986,553,295,77,44730,6214,10199,511,48,1,35,178
11113,5119,0,48,208,222,36815,9960,0,0,112,235,30,179
17145,5826,14477,897,303,58,41911,10414,12792,751,355,123,38,179
23364,2206,4848,581,424,219,68540,5924,5579,448,193,138,30,179
21057,2448,2344,374,274,67,57624,6327,3536,312,192,46,29,179
16974,5988,851,193,309,114,36482,10624,1863,106,100,88,35,179
19663,13623,11804,958,90,185,34611,24601,8395,528,22,227,56,179
14882,3472,3286,371,342,76,42704,7691,2744,287,302,156,44,179
15550,2918,1039,278,379,68,47661,6845,1735,143,136,66,22,179
81072,3515,12438,572,804,437,57120,7851,12445,630,391,352,234,179
13554,3467,0,105,508,126,39217,10178,0,69,388,98,42,179
21179,7087,4981,430,309,0,38957,13093,5575,430,253,242,67,179
61353,5258,8971,1018,730,74,52851,5512,6477,512,319,125,91,179
15349,3193,5448,462,219,95,51286,6347,7081,416,107,33,32,179
10222,4092,0,123,306,164,38466,9169,0,49,241,141,25,179
45323,4620,15416,1118,0,186,66654,4306,9410,548,15,172,81,179
29483,5913,8016,705,688,0,51553,6222,8416,432,385,121,56,179
28027,7592,3709,433,492,171,92652,14820,5388,448,225,156,34,180
23667,1088,5652,497,577,205,58590,3432,5005,336,366,275,46,180
34795,1990,6870,702,547,0,59815,4296,6913,449,237,82,58,180
35814,4025,2347,114,519,77,59068,6957,2229,166,338,245,64,180
14361,1985,5495,432,384,50,53092,5568,7444,396,248,109,21,180
24876,4341,8706,544,420,0,49380,7104,7823,490,251,86,55,180
13862,4909,7686,536,325,191,45552,11819,10797,592,212,60,25,180
20078,2723,418,72,333,223,57204,5023,1511,31,253,173,35,180
44297,5512,13330,1153,517,62,55398,9143,8512,428,385,272,107,180
25328,2099,8621,755,822,171,60780,5000,8439,377,440,114,45,180
39173,8374,4324,675,576,249,78111,8968,6645,527,416,314,56,180
53944,995,10395,315,189,138,79251,2147,8567,439,137,246,94,180
18591,8770,2618,285,0,194,50750,17445,5208,308,0,98,33,180
12243,0,2228,302,412,40,46420,194,3599,283,267,0,21,181
17536,1592,11285,705,430,62,51923,4450,15054,825,208,0,23,181
18066,1255,8077,471,207,117,69450,3286,12676,493,10,67,23,181
16585,1222,0,61,363,111,62694,3671,0,0,155,88,22,181
16281,3621,0,207,301,153,41130,8983,0,100,84,87,26,181
45055,5111,17603,766,858,189,48219,5344,8673,483,430,316,88,181
20458,4716,5993,134,430,386,57756,5710,4448,149,382,314,63,181
13840,4323,211,0,366,150,41594,10223,1577,0,184,169,31,181
57175,8626,22402,1311,705,0,69230,7475,11589,666,322,138,79,181
16438,2888,9032,436,316,283,59944,7219,12254,303,167,339,25,181
46261,4418,4002,146,616,59,77793,5302,3812,134,339,300,59,181
33627,1295,2013,249,495,285,114127,2951,3043,228,327,187,25,181
36046,8326,6124,483,76,370,59945,15173,5213,333,111,237,45,181
9819,6610,591,185,391,168,29340,14758,1977,215,140,110,25,181
21435,7054,5208,364,0,0,49480,14597,5327,325,154,40,64,181
18809,862,0,10,271,98,60480,4002,0,10,151,80,23,181
20861,4690,2772,343,156,122,69779,10801,4005,283,0,210,23,181
25301,8687,2930,299,321,322,69255,19135,4019,267,335,391,27,181
26228,4102,2752,311,256,144,49521,5692,3690,240,164,214,38,181
13544,9466,2157,232,403,122,45395,23962,3514,198,544,205,21,181
14133,8046,2454,164,262,0,24749,13033,4496,217,223,82,58,181
37101,3650,15067,915,300,0,66839,5538,10092,526,146,148,54,182
18545,4015,975,92,642,79,43155,8445,2993,90,521,148,44,182
7845,7330,6872,456,372,158,26020,12937,5759,307,176,177,29,182
15213,2339,5843,281,282,217,47057,5806,8313,312,70,236,24,182
42904,10443,3811,427,952,195,107829,16919,4027,348,492,172,54,182
16618,5828,3433,361,247,501,33305,11844,3136,154,55,262,39,182
27285,7664,7061,681,30,222,45056,13615,4479,414,161,416,59,182
26469,1616,2047,262,541,70,79002,5051,3241,150,278,0,23,182
18941,1680,1802,201,214,311,50849,4911,2844,228,162,184,38,182
14108,1801,4788,402,244,40,51168,6562,7216,358,190,0,20,182
13406,3343,5108,468,304,123,45776,8668,7620,517,74,117,21,182
33936,4721,10050,373,474,273,47969,7719,5935,168,467,315,60,182
17148,7157,8057,516,222,340,45455,17552,11148,609,113,275,41,182
11025,6833,2871,374,583,177,28826,13435,4212,385,439,254,27,182
13411,10026,2679,261,163,243,42955,24068,3017,146,33,369,27,182
20252,327,4281,368,313,205,64644,2059,4844,358,268,130,31,182
23113,325,174,113,618,79,75424,1339,1629,170,385,25,35,182
33201,3226,5290,191,172,192,54663,7525,5793,241,175,300,59,182
12106,9542,6353,368,258,131,29876,18218,7541,371,102,159,32,182
8282,2283,2155,349,286,161,44005,7666,4728,375,99,80,15,182
20274,354,6415,551,360,0,59069,1263,10923,563,214,95,41,182
26341,0,684,182,336,228,85050,976,1746,180,255,300,30,182
5365,5053,243,30,301,204,27947,16047,339,0,43,189,15,182
29781,5200,2676,0,382,380,49983,7080,4054,10,153,214,59,182
24974,585,0,9,298,80,74868,1589,0,0,105,49,25,182
17815,4537,2353,234,321,488,48982,7131,3256,216,201,447,48,182
14704,1677,6406,415,477,92,51148,5048,8963,425,221,101,26,182
66697,6615,0,317,501,314,193078,13747,1127,132,395,269,36,182
37489,5526,18278,1095,70,288,81897,10640,19197,1086,40,430,42,182
39009,4121,12505,920,574,258,66932,9341,13342,741,296,205,39,183
18194,2872,3385,473,343,131,51740,7119,5195,416,188,155,32,183
39291,5298,11912,678,643,271,73245,6796,9425,381,328,498,60,183
67462,14533,3538,0,390,267,96083,24221,6226,253,312,335,82,183
23509,1533,6430,448,97,64,72964,3622,7441,370,86,261,35,183
23341,511,13621,755,370,126,71312,1339,15954,847,134,110,29,183
53135,6123,7504,1092,73,164,56899,4785,3210,349,158,552,105,183
9659,3448,9909,692,504,135,39992,8591,12272,673,265,80,25,183
20954,1600,9849,648,292,292,56917,4163,13323,730,246,189,31,183
17867,7492,7853,542,472,232,41941,15605,9289,492,226,129,29,183
14835,4134,4610,397,0,113,33920,10656,4657,272,152,111,35,183
14330,6467,0,205,225,264,56691,14159,406,110,221,221,27,183
10546,5940,1369,116,447,119,26783,12784,2332,59,182,227,27,183
15005,2006,4403,142,318,222,50365,5310,5660,197,247,320,28,183
35251,0,7732,123,277,0,73564,722,6089,184,391,81,51,183
25784,4522,5699,202,423,241,58508,7507,4903,255,116,218,49,183
20589,2293,7742,444,313,279,57561,6036,9390,343,131,240,25,183
34873,2965,6301,654,387,138,63612,3946,5754,489,128,185,54,183
9156,4328,736,74,274,62,36545,12111,1785,0,83,0,18,183
13101,4365,6419,399,64,40,45262,9884,7799,311,0,108,25,183
24190,497,2259,278,403,262,70544,1834,3536,241,280,164,27,183
20418,2304,4163,238,543,150,64831,7010,5158,354,286,89,35,184
27996,7199,7753,318,615,422,57599,8763,7563,326,618,231,53,184
27785,9035,9200,589,507,0,39662,13631,6093,296,428,121,58,184
23415,1817,9089,660,649,77,67859,4907,9779,719,398,127,50,184
45974,2115,0,0,759,153,93283,4125,0,0,488,250,45,184
26074,909,0,0,444,0,65112,2379,0,0,363,117,29,184
29155,6411,12784,1042,442,0,65432,11089,12121,771,324,56,51,184
21104,3459,12157,792,414,150,58280,8226,13491,747,332,60,32,184
24398,2740,6431,371,190,110,65318,4609,7657,366,108,130,41,184
24388,2288,1945,262,504,265,70635,4630,3657,208,358,219,26,184
22563,4952,8556,637,375,234,45738,7357,6623,372,167,255,52,184
32834,4811,0,110,439,205,67680,10530,0,160,526,370,32,184
35945,7900,14137,748,196,0,63975,15415,12652,664,123,154,50,184
9375,5893,1719,229,403,176,51332,20746,3878,203,203,95,15,184
40522,1509,0,459,756,82,105878,2712,821,283,379,188,53,184
40339,1335,841,98,261,359,70943,3520,1859,212,195,225,61,184
23987,1167,3492,208,409,0,62496,3741,3063,204,430,80,49,184
11920,4594,9722,639,265,131,40734,11698,14350,734,77,77,21,184
12528,5042,8414,548,148,338,39939,12813,10146,597,0,293,23,184
8771,3082,0,123,124,259,40737,9489,0,1,0,212,17,184
28828,8105,844,0,573,132,69717,14850,1935,90,263,145,67,184
25915,8267,22489,1449,804,0,35705,12291,17043,1085,407,83,49,184
17241,3244,2680,181,496,0,46860,6691,3961,218,275,200,34,184
33955,3683,5678,501,726,271,70836,8801,9140,412,326,355,55,184
16999,3780,13636,884,295,0,45226,8713,11933,704,196,73,33,184
19321,1340,3017,216,108,0,50193,5432,5811,248,25,151,36,184
19638,3841,2677,256,748,1,50514,6555,4531,285,449,84,42,185
18904,5563,4654,370,340,0,44614,8940,6336,456,177,93,46,185
17166,1922,0,125,471,168,51790,4955,0,91,366,59,22,185
33732,2944,14360,941,0,246,63382,4499,10450,651,40,162,53,185
53803,1857,0,220,348,213,99243,5324,916,234,195,483,60,185
89677,19339,26273,1874,118,288,133084,17928,12819,837,192,383,75,185
50267,5223,14598,849,817,46,58813,5087,12323,690,355,246,85,185
15052,6118,3870,205,0,186,33244,12368,5944,258,0,99,41,185
48662,5107,18332,1106,430,235,65101,4390,11781,525,327,205,82,185
34856,10588,11767,616,585,10,57301,15619,12460,633,408,94,62,185
35044,12725,14207,983,400,229,65984,24133,9466,470,454,265,46,185
38547,6153,19086,1269,642,417,49347,8892,14126,876,593,292,55,185
15688,2424,6637,536,466,282,51148,5683,9897,614,209,300,23,185
25784,2782,2923,482,265,77,53284,4116,5245,449,106,149,53,185
25338,773,7561,497,270,150,72398,1942,8756,542,129,197,33,185
16562,5175,8287,460,120,317,47362,11665,11076,618,0,257,25,185
11171,1845,675,232,612,123,48412,5272,1636,303,420,40,19,185
15339,5077,7286,480,453,117,32364,10938,8447,426,406,116,34,185
70669,4426,3218,176,807,155,90674,4923,4008,194,271,165,88,185
5296,5868,1212,207,282,286,24524,17223,2437,127,48,210,17,185
25557,1473,3921,238,334,17,79637,3853,5217,124,234,110,32,185
29880,6161,842,176,579,76,87262,10469,1501,73,345,92,42,185
48966,11165,3274,151,987,0,123213,21351,5188,207,550,68,52,185
45834,5423,2254,303,693,122,115333,9864,2536,229,516,94,36,185
16913,2306,4577,303,321,231,54086,5055,5954,214,130,261,27,185
23181,2371,14517,887,285,62,60709,5171,14828,763,150,78,32,185
14412,1841,4302,454,429,131,56795,6243,7044,509,214,36,19,185
26750,1130,5254,371,229,156,63483,3269,5333,262,178,179,42,185
48091,11407,16572,912,718,0,50906,8894,7052,363,324,84,86,185
106685,7747,21185,1198,909,0,144502,6820,8978,556,331,207,121,185
24696,2349,8298,594,298,0,57640,5021,8266,444,169,94,37,185
54520,8729,23730,1251,600,207,64393,10045,11288,460,188,286,93,185
20347,601,6328,584,405,80,66888,2023,7772,498,216,0,28,185
41247,8082,7036,819,483,241,59363,14664,5473,356,177,241,78,185
23660,5617,3572,522,237,114,71253,10419,3435,318,11,48,35,185
21388,194,946,199,468,68,65323,1134,1733,120,300,85,25,185
29338,7917,11615,740,310,283,53895,12027,11017,618,179,379,45,185
41060,768,6240,276,411,65,109120,3437,8256,309,125,147,44,185
23994,1773,4741,223,271,25,59532,4031,5886,164,104,71,28,185
7908,4227,0,137,418,150,39429,12608,0,12,218,105,16,186
24398,9345,9966,870,483,83,41866,14689,7180,427,507,319,57,186
11437,9627,637,259,508,129,21970,17803,1896,173,278,219,32,186
47698,375,6734,196,450,326,74139,2889,7556,387,386,383,101,186
27674,1584,10003,731,357,252,62778,3561,7536,446,436,350,46,186
17283,4277,0,64,339,380,54085,10635,0,18,369,336,21,186
45719,5828,15357,1136,513,456,73409,5765,11377,562,526,234,78,186
33827,3797,16099,714,256,0,74597,7158,13000,429,143,167,41,186
23343,6322,7039,302,660,210,32904,12215,5779,229,487,369,61,186
28902,117,2367,92,526,238,56719,776,4211,127,330,240,58,186
14429,1170,0,64,252,164,53177,4634,0,15,107,58,23,186
27582,3739,3622,40,799,94,67796,7099,5272,199,473,240,43,186
18955,2865,12335,597,699,228,66716,5960,14373,741,385,196,45,186
18026,5350,7633,287,394,0,39215,10572,8136,185,234,14,32,186
21162,301,0,71,397,147,66830,3018,0,47,426,91,23,186
44111,8713,13651,1002,1250,0,61034,9644,8237,488,385,239,87,186
26435,9288,4989,438,220,162,43667,13808,8420,518,105,172,48,186
19387,2431,6656,559,466,514,49492,7796,7550,512,168,407,33,186
13725,2676,7618,305,456,186,42557,7224,7192,203,566,159,37,186
23837,7794,0,58,348,107,80920,16394,0,21,117,284,32,186
29546,585,4126,315,513,238,77529,2739,5426,230,271,416,37,186
43920,7811,22548,1399,747,0,52501,7348,9319,606,462,192,97,186
24380,2091,0,0,211,52,65419,4121,0,0,77,217,44,186
22319,1956,10844,476,82,140,53406,5584,8799,353,8,114,38,186
45166,16820,15805,725,516,228,70757,21756,11054,471,374,281,74,186
19495,4933,7064,332,721,125,45289,7878,9497,401,250,110,54,186
24783,2654,3651,58,453,273,56781,5704,2988,36,377,228,49,186
23841,7279,3152,314,256,195,82494,15927,3895,291,86,201,30,186
48291,6500,9435,547,189,282,64902,9564,7014,311,97,493,68,186
26131,2999,0,36,139,250,88560,6222,0,0,114,224,32,186
10458,6908,3740,303,72,50,22585,13735,5172,175,22,237,33,186
25318,2108,2609,219,160,247,62004,5094,3768,178,112,274,31,186
21028,3092,7642,462,426,141,60897,4412,5918,332,154,166,37,187
10809,4920,594,178,511,64,27103,12327,2279,265,373,113,25,187
17687,0,2928,228,346,217,70917,920,4276,183,109,104,26,187
12997,4365,6390,376,450,102,43973,8535,6895,250,240,177,29,187
12103,0,0,173,399,231,47633,229,0,148,191,141,23,187
28788,2739,138,0,460,108,43844,7457,3887,74,326,283,65,187
16152,3565,0,84,391,214,49762,8911,0,0,191,269,23,187
31161,5122,5075,347,457,0,63855,9010,5217,215,423,49,49,187
35416,3553,0,33,393,68,51073,5029,1544,149,401,169,54,187
29820,1871,4292,142,354,164,64598,3832,5536,259,242,157,65,187
18102,2715,4822,199,214,211,52804,5365,4569,112,168,302,36,187
27267,4222,9502,665,340,164,52694,5777,9060,509,334,165,42,187
7694,7515,0,0,439,159,31720,18087,0,0,230,116,26,187
43035,4665,8913,613,483,4,68198,6973,8558,483,406,98,51,187
17946,6915,6508,317,112,222,45074,14114,7323,271,115,131,35,187
23941,5747,13526,909,696,67,44172,11767,12292,758,362,167,37,187
43115,6362,3388,262,663,411,86845,12202,5367,307,403,367,43,187
11805,5823,2239,302,402,13,42144,11895,3450,270,419,9,28,187
30551,9795,28511,1608,405,0,73379,17970,28514,1467,255,77,52,187
12380,7904,980,198,409,100,42789,19173,2323,99,270,8,22,187
27087,0,0,0,321,0,57392,1050,0,62,155,76,61,187
22481,16265,6372,228,516,0,47725,32123,8890,301,193,0,38,187
42563,4742,16071,956,723,614,78825,6015,13396,616,322,467,61,187
22673,6690,12462,532,408,450,44048,10082,10574,375,253,378,43,187
32366,3780,17669,1091,292,107,76941,5970,19034,1091,172,79,39,187
18243,5924,2083,9,372,235,33742,12829,5067,201,175,336,61,187
27586,1255,7732,610,543,304,63968,2173,8828,627,413,275,47,187
52321,2354,1043,122,435,298,163644,5758,4224,311,263,206,47,187
11657,2378,4119,308,448,77,48904,5770,6922,363,339,76,20,187
15750,4995,0,16,436,97,47530,9705,238,0,478,268,36,187
47217,20135,12518,483,361,301,39505,22011,9409,312,373,258,90,187
30907,5736,12282,917,936,0,56961,10047,8881,533,520,362,59,187
19722,1457,277,80,249,144,55564,4306,1001,127,73,183,29,187
25911,1849,1400,303,321,91,77512,5436,2008,240,198,61,25,187
20644,9022,5214,331,114,0,42817,12866,6855,281,160,138,49,187
21698,3481,6231,412,516,146,77275,7076,6553,334,399,141,32,187
59165,17108,11059,814,340,467,96068,28748,7071,472,255,426,70,187
18663,5658,10322,742,387,155,39977,11130,9885,584,258,149,38,187
33041,3701,6294,282,303,0,70311,4687,5735,234,257,4,51,188
24044,676,1060,157,204,200,76525,1716,2236,77,85,119,26,188
39388,10961,15818,1251,295,226,62915,17399,14364,995,472,286,72,188
10670,3178,3467,368,400,277,39751,8090,5632,375,406,233,20,188
17768,5497,4530,302,477,225,39714,9294,6018,291,257,82,34,188
9923,8015,5631,633,414,192,22564,15815,6497,455,159,129,35,188
24704,437,0,0,457,125,80335,1546,0,0,250,119,37,188
29289,6350,11006,705,532,0,96911,11900,11779,641,441,186,35,188
15413,954,1432,148,450,168,66094,3282,3055,128,254,193,20,188
28217,3225,2634,267,547,335,63481,5510,4120,187,229,247,50,188
9012,4533,1095,179,282,134,28931,12156,1811,47,192,172,20,188
36419,2057,1880,343,456,213,113117,4300,3059,196,289,157,30,188
22592,3759,8488,486,453,0,66181,7957,10776,454,477,127,32,188
36627,3403,0,0,241,316,66940,4185,2186,72,224,363,55,188
29367,0,2806,128,123,0,73762,2077,3330,92,161,39,46,188
25609,380,0,19,213,264,76717,1767,0,0,80,401,22,188
48219,4476,4732,457,436,0,121385,9145,5578,316,268,198,40,188
20065,1210,2256,151,499,325,60031,3189,4085,167,624,284,27,188
21091,3978,8610,530,519,179,58381,9184,11177,490,263,180,26,188
38097,4440,11548,324,265,152,72168,6289,9846,396,415,146,64,188
19578,4506,4321,161,303,67,56875,10082,6941,229,226,143,36,188
22332,1307,3876,448,520,0,60171,4361,5593,471,300,0,27,188
30286,227,14322,864,343,262,67741,1044,12527,629,240,291,46,188
36964,2445,8418,237,145,347,78617,5118,6579,210,192,180,68,188
21504,3488,11933,699,144,294,54876,7383,15466,835,75,226,33,188
23428,2574,0,149,703,195,85226,5919,0,43,537,153,24,188
29135,3340,6781,651,366,107,49964,5764,6754,385,149,98,46,188
27696,10552,11519,900,0,0,38572,14776,7494,581,14,281,64,188
35951,6666,0,136,367,70,104329,13907,0,60,246,190,33,188
35758,5136,22569,1225,625,294,60195,6543,14671,693,432,184,52,188
28558,1175,0,240,27,65,69550,2209,1430,177,196,112,76,188
40063,7861,13090,832,274,26,43042,6756,9596,533,247,240,83,188
37577,1650,13646,733,643,192,62403,3979,10609,602,364,227,37,188
18859,5472,1497,114,7,105,38333,11804,3116,87,0,126,32,188
24427,2949,8519,524,168,437,49722,7355,11231,463,67,362,40,188
33324,76,4827,252,169,495,64317,1634,3424,107,48,252,64,188
27949,7994,9072,607,198,389,59081,14320,7090,402,148,209,41,188
21835,287,2801,244,52,119,64945,1612,3506,190,0,88,35,188
15287,5743,3997,338,597,247,68403,14551,5716,265,581,152,20,188
18328,1268,0,46,432,349,57448,3824,0,28,200,328,32,188
36570,3783,2109,253,571,189,68169,7144,2897,128,332,162,41,188
14633,5428,1506,12,364,407,43055,9553,3182,142,209,273,34,188
9507,5276,6409,619,408,253,25082,12963,6317,478,222,254,32,188
54783,4593,4710,603,768,395,119238,6293,4292,332,324,422,68,188
18702,3648,1794,331,423,204,54331,6910,3433,298,391,96,29,188
28392,2917,10618,618,135,277,61104,6509,12875,551,160,253,43,188
14793,4923,0,184,289,0,56072,11252,0,131,160,47,23,188
34171,5890,15729,1209,298,334,65695,6828,15621,867,243,329,63,188
18408,5428,0,0,298,323,36741,12096,0,0,192,354,35,189
14059,3563,2924,217,253,73,44876,9354,5355,246,1,9,21,189
7784,2785,2850,140,396,44,42192,8949,5695,141,193,0,15,189
13891,4986,9864,548,208,241,36281,12379,10295,362,48,224,28,189
28507,8058,12128,897,589,180,47713,9894,9725,661,224,248,55,189
32185,1385,13908,767,81,210,77519,2231,9944,455,101,150,46,189
18565,0,5350,571,411,82,69036,876,7637,648,304,165,22,189
13009,2492,1351,234,354,37,45845,6484,2448,157,149,112,20,189
19613,3752,4326,486,376,192,71189,9770,3951,409,146,171,29,189
17451,4647,1692,179,651,91,42899,9396,4178,150,497,136,31,189
8717,6554,3199,314,84,198,27246,16120,4675,260,0,242,23,189
22477,2657,2656,255,571,185,65205,5913,4767,291,369,99,23,189
41364,1108,4407,639,580,417,95122,2501,3947,463,472,311,42,189
19236,1204,3867,198,259,210,46329,6053,5319,196,135,190,27,189
35280,6001,4011,0,561,108,65436,8041,3948,156,393,252,73,189
23813,3701,18020,1224,531,364,45622,6949,12049,823,405,378,46,189
14950,2240,7354,380,306,235,57292,4563,9264,332,68,173,28,189
36419,16262,5726,439,475,140,36585,20625,3204,202,304,331,86,189
13341,2035,0,306,379,132,50762,6620,615,224,252,62,20,189
7981,6403,3770,435,307,153,28528,16049,6287,519,301,166,21,189
14167,4556,9747,710,261,0,50429,11676,13249,778,2,72,21,189
14642,3156,3428,220,304,132,54970,6372,5783,148,297,135,32,189
18544,1148,0,154,441,156,67233,4715,0,112,373,130,27,189
21743,4047,6687,547,426,117,39916,8968,8568,544,312,146,35,189
23392,4891,13368,976,267,0,43764,7045,10950,632,152,159,38,189
22048,8880,8457,519,0,368,29771,13510,6572,346,20,228,54,189
17276,2675,4513,324,357,14,51417,4554,5803,235,241,50,42,189
35421,1453,4905,163,229,301,78597,4384,4095,112,309,354,68,189
26197,6527,8256,329,391,191,40214,12429,8422,411,165,215,47,189
39722,8126,11207,259,732,232,80014,9287,8694,323,574,182,74,189
24706,277,0,87,324,16,78476,2323,95,139,87,11,26,189
10323,7659,0,80,435,43,31171,17749,0,2,257,0,24,189
28038,3348,15063,855,388,247,90978,7256,18892,976,176,158,32,189
43572,5576,6795,430,55,191,89090,9724,4824,316,106,278,54,189
54605,11030,1210,0,528,282,89581,15951,5398,261,405,291,70,189
20488,4092,8962,562,100,7,41224,7805,7403,352,0,30,45,189
27547,20401,7357,353,438,111,46909,34011,6294,230,226,274,54,189
